"No","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"942","RT @PEAKMD: @picardonhealth @CMA_Docs @SarahGiles10 @DocSandyB Please vote and have your say! 3 days left.",FALSE,0,NA,2018-03-05 19:31:45,FALSE,NA,"970743690250502144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",4,TRUE,FALSE,NA,NA
"943","RT @larsendarren: @picardonhealth @CMA_Docs @SarahGiles10 @DocSandyB Thanks for shouting this out Andre!! We have been working hard.  Here…",FALSE,0,NA,2018-03-05 19:31:43,FALSE,NA,"970743679458598913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",2,TRUE,FALSE,NA,NA
"944","@RobertThirsk @AstroDaveMD @Astro_DavidS @COACH_HI @csa_asc @GovCanHealth @picardonhealth @CMA_Docs @fnha… https://t.co/UQsbs4o00e",FALSE,0,"RobertThirsk",2018-03-05 19:30:04,TRUE,"970420793854185473","970743263207542784","833510688","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","space_cooper",0,FALSE,FALSE,NA,NA
"945","RT @GailYentaBeck: My concerns about the voting process for the @CMA_Docs President-Elect Nominee: Disenfranchised https://t.co/JAwaLRaLV1…",FALSE,0,NA,2018-03-05 19:19:38,FALSE,NA,"970740638970007553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","docsio",9,TRUE,FALSE,NA,NA
"946","@ChristiAnne67 @6x10E23 @HealthWatch123 @BillNye @welovegv @Cath77777 @AmerMedicalAssn @TheSciBabe @TerryPolevoy… https://t.co/ap54NgWFpd",FALSE,0,"ChristiAnne67",2018-03-05 19:18:41,TRUE,"970740216309911553","970740398829326343","71283086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davehope80",0,FALSE,FALSE,NA,NA
"947","@davehope80 @6x10E23 @HealthWatch123 @BillNye @welovegv @Cath77777 @AmerMedicalAssn @TheSciBabe @TerryPolevoy… https://t.co/5q30PoJ55v",FALSE,2,"davehope80",2018-03-05 19:17:57,TRUE,"970739311879557120","970740216309911553","96230555","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristiAnne67",0,FALSE,FALSE,NA,NA
"948","RT @DocSandyB: I urge all colleagues in @CMA_Docs in Ontario to vote. Go to: https://t.co/QMQ8j8YtPP. To login/vote you need your CMA Membe…",FALSE,0,NA,2018-03-05 19:14:31,FALSE,NA,"970739352253943810",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cczodonnell",4,TRUE,FALSE,NA,NA
"949","@ChristiAnne67 @6x10E23 @HealthWatch123 @BillNye @welovegv @Cath77777 @AmerMedicalAssn @TheSciBabe @TerryPolevoy… https://t.co/ixs2CHnOrD",FALSE,1,"ChristiAnne67",2018-03-05 19:14:22,TRUE,"970736839320653824","970739311879557120","71283086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davehope80",0,FALSE,FALSE,NA,NA
"950","If you are having trouble voting in the @CMA_Docs #CMAelecetion, this may be helpful (see below). https://t.co/rVPkVvBjYz",FALSE,0,NA,2018-03-05 19:13:12,FALSE,NA,"970739020463472640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cczodonnell",0,FALSE,FALSE,NA,NA
"951","I know voting in the @CMA_Docs #CMAelection has been difficult for some. A fellow colleague said, “Turns out that i… https://t.co/7lu7AB7xNb",FALSE,7,NA,2018-03-05 19:10:11,TRUE,NA,"970738260145266688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DocSandyB",2,FALSE,FALSE,NA,NA
"952","If you have lost your PINS (verification of identity will be required); or havefor technical difficulties with the… https://t.co/2gz7cBflHU",FALSE,4,NA,2018-03-05 19:05:13,TRUE,NA,"970737009730965504",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DocSandyB",2,FALSE,FALSE,NA,NA
"953","RT @PEAKMD: @picardonhealth @CMA_Docs @SarahGiles10 @DocSandyB Please vote and have your say! 3 days left.",FALSE,0,NA,2018-03-05 19:04:52,FALSE,NA,"970736923357556736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bev_ajohnson",4,TRUE,FALSE,NA,NA
"954","@davehope80 @6x10E23 @HealthWatch123 @BillNye @welovegv @Cath77777 @AmerMedicalAssn @TheSciBabe @TerryPolevoy… https://t.co/JitgXYndtM",FALSE,2,"davehope80",2018-03-05 19:04:32,TRUE,"970726519596310529","970736839320653824","96230555","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristiAnne67",0,FALSE,FALSE,NA,NA
"955","RT @lisa02594983: @JenniferRadema @CoalitionDocs @OnCall4ON @CMA_Docs @DocsOntario @CPHO_Canada @DrJacobsRad @dockaurG @teamdoctors1 Discov…",FALSE,0,NA,2018-03-05 19:02:00,FALSE,NA,"970736201052426240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JanUrban12",4,TRUE,FALSE,NA,NA
"956","I urge all colleagues in @CMA_Docs in Ontario to vote. Go to: https://t.co/QMQ8j8YtPP. To login/vote you need your… https://t.co/XehRiomcHI",FALSE,1,NA,2018-03-05 18:55:08,TRUE,NA,"970734473359908867",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DocSandyB",4,FALSE,FALSE,NA,NA
"957","@RobertaSchell @DonSmallman @CMA_Docs Thoughts and prayers, duh. Works wonders for gun control in the U.S.",FALSE,2,"RobertaSchell",2018-03-05 18:53:15,FALSE,"970723611823824896","970734000103768065","3763501936","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrWarsh",0,FALSE,FALSE,NA,NA
"958","Thank you so much to the @CMA_Docs for this award! It was received on a bus heading home from clinic in rural Kenya… https://t.co/Ek0iJ5KHsy",FALSE,8,NA,2018-03-05 18:50:20,TRUE,NA,"970733264376946688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WilliamCherniak",0,FALSE,FALSE,NA,NA
"959","@larsendarren @GailYentaBeck @CMA_Docs Also I wonder why there is such a long period to vote, it really encourages… https://t.co/c4IRU66HQd",FALSE,1,"larsendarren",2018-03-05 18:46:00,TRUE,"970685245245870086","970732174029672448","160749054","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GowerMD",0,FALSE,FALSE,NA,NA
"960","RT @lisa02594983: @JenniferRadema @CoalitionDocs @OnCall4ON @CMA_Docs @DocsOntario @CPHO_Canada @DrJacobsRad @dockaurG @teamdoctors1 Discov…",FALSE,0,NA,2018-03-05 18:30:12,FALSE,NA,"970728199230406656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisa02594983",4,TRUE,FALSE,NA,NA
"961","@JenniferRadema @CoalitionDocs @OnCall4ON @CMA_Docs @DocsOntario @CPHO_Canada @DrJacobsRad @dockaurG @teamdoctors1… https://t.co/AupA7NnC2I",FALSE,5,"JenniferRadema",2018-03-05 18:29:59,TRUE,"970311639013707776","970728145618812929","3041443783","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisa02594983",4,FALSE,FALSE,NA,NA
"962","RT @DonSmallman: @RobertaSchell @CMA_Docs has nothing to do with “the system” last I heard they don’t advocate for doctors anymore",FALSE,0,NA,2018-03-05 18:28:19,FALSE,NA,"970727723898294272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drmptguelph",1,TRUE,FALSE,NA,NA
"963","@ChristiAnne67 @6x10E23 @HealthWatch123 @BillNye @welovegv @Cath77777 @AmerMedicalAssn @TheSciBabe @TerryPolevoy… https://t.co/cOeXuKix34",FALSE,0,"ChristiAnne67",2018-03-05 18:23:32,TRUE,"970693608197246977","970726519596310529","71283086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davehope80",0,FALSE,FALSE,NA,NA
"964","RT @JenniferRadema: Attention !!surgical #mesh #patients want you 2know the problems #Canada @CoalitionDocs @OnCall4ON @CMA_Docs @DocsOntar…",FALSE,0,NA,2018-03-05 18:21:53,FALSE,NA,"970726104003571712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisa02594983",6,TRUE,FALSE,NA,NA
"965","RT @JenniferRadema: Attention !!surgical #mesh #patients want you 2know the problems #Canada @CoalitionDocs @OnCall4ON @CMA_Docs @DocsOntar…",FALSE,0,NA,2018-03-05 18:21:47,FALSE,NA,"970726082621030400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisa02594983",6,TRUE,FALSE,NA,NA
"966","RT @picardonhealth: Only 4.7% of Ontario physicians have voted in the election that will determine the next @CMA_Docs president. (1,341 bal…",FALSE,0,NA,2018-03-05 18:14:32,FALSE,NA,"970724257897615360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Williams1Kelly",51,TRUE,FALSE,NA,NA
"967","@DonSmallman @CMA_Docs if we don’t participate in the CMA how are we supposed to change things?",FALSE,0,"DonSmallman",2018-03-05 18:11:58,FALSE,"970720426530926602","970723611823824896","477924342","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertaSchell",0,FALSE,FALSE,NA,NA
"968","@RobertaSchell @CMA_Docs has nothing to do with “the system” last I heard they don’t advocate for doctors anymore",FALSE,0,"RobertaSchell",2018-03-05 17:59:19,FALSE,"970717097046274048","970720426530926602","3763501936","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonSmallman",1,FALSE,FALSE,NA,NA
"969","RT @larsendarren: @picardonhealth @CMA_Docs @SarahGiles10 @DocSandyB Thanks for shouting this out Andre!! We have been working hard.  Here…",FALSE,0,NA,2018-03-05 17:57:37,FALSE,NA,"970719999101870080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DennisKendel",2,TRUE,FALSE,NA,NA
"970","@AnnetteBergeron @picardonhealth @CMA_Docs @SarahGiles10 @DocSandyB Your election was clearly engineered.

Sorry. Couldn't resist.",FALSE,3,"AnnetteBergeron",2018-03-05 17:54:36,FALSE,"970682213535703040","970719240285229057","64426357","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JSheratLFPress",0,FALSE,FALSE,NA,NA
"971","RT @picardonhealth: Only 4.7% of Ontario physicians have voted in the election that will determine the next @CMA_Docs president. (1,341 bal…",FALSE,0,NA,2018-03-05 17:42:24,FALSE,NA,"970716167668056064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MEWH",51,TRUE,FALSE,NA,NA
"972","RT @picardonhealth: Only 4.7% of Ontario physicians have voted in the election that will determine the next @CMA_Docs president. (1,341 bal…",FALSE,0,NA,2018-03-05 17:40:08,FALSE,NA,"970715597393641472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kapur_AK",51,TRUE,FALSE,NA,NA
"973","RT @picardonhealth: Only 4.7% of Ontario physicians have voted in the election that will determine the next @CMA_Docs president. (1,341 bal…",FALSE,0,NA,2018-03-05 17:31:22,FALSE,NA,"970713391550443520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harris_aa",51,TRUE,FALSE,NA,NA
"974","RT @CMA_Docs: Ontario members: please take a moment to vote for the next CMA president-elect nominee.",FALSE,0,NA,2018-03-05 17:30:56,FALSE,NA,"970713285208272896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malcolmhartman2",17,TRUE,FALSE,NA,NA
"975","@berthagarcia5 @CMA_Docs @wordpressdotcom Someone who has tried to vote twice and not been able to complete the pro… https://t.co/vy6okw2Nvx",FALSE,1,"berthagarcia5",2018-03-05 17:20:33,TRUE,"970706419770056704","970710668956454912","1533576234","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GailYentaBeck",0,FALSE,FALSE,NA,NA
"976","@CMA_Docs i had to scroll back to my emails from 2013 to find my CMA number to vote in the elections (and that was… https://t.co/CMrWCBbKBP",FALSE,0,"CMA_Docs",2018-03-05 17:18:42,TRUE,NA,"970710205586604032","59143817","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ben_ouyang",0,FALSE,FALSE,NA,NA
"977","RT @CMA_Docs: ICYMI: Last week @ChooseWiselyCA launched Opioid Wisely, an awareness campaign focused on recommendations for when it is unsa…",FALSE,0,NA,2018-03-05 17:16:36,FALSE,NA,"970709677972623360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nh_hannah",4,TRUE,FALSE,NA,NA
"978","RT @ChooseWiselyCA: Today is the official launch of #OpioidWisely! Tune in for our launch event at #CWTtalks presented by @CMA_Docs 12 ET w…",FALSE,0,NA,2018-03-05 17:16:15,FALSE,NA,"970709586796625920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hair2Heather",49,TRUE,FALSE,NA,NA
"979","@ChristiAnne67 @TakeThatChem @HealthWatch123 @BillNye @welovegv @Cath77777 @AmerMedicalAssn @TheSciBabe… https://t.co/CDcf92a0iT",FALSE,1,"ChristiAnne67",2018-03-05 17:16:12,TRUE,"970693608197246977","970709576856276993","71283086","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XiphosB4",0,FALSE,FALSE,NA,NA
"980","The concerns raised by @grilldchz are typical. There are 3 days left. What can be done by @CMA_Docs to improve turn… https://t.co/SIXO9gkLNa",FALSE,0,NA,2018-03-05 17:13:52,TRUE,NA,"970708988168818688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GailYentaBeck",0,FALSE,FALSE,NA,NA
"981","RT @ChooseWiselyCA: Did you miss the webinar today? Our #CWTalks presented by @CMA_Docs is now available! Learn more about our #OpioidWisel…",FALSE,0,NA,2018-03-05 17:10:30,FALSE,NA,"970708142635003904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlmazanCari",11,TRUE,FALSE,NA,NA
"982","RT @CMA_Docs: Remembering Sir Roger Bannister, the British physician who was the first athlete to run a mile in under 4 minutes: https://t.…",FALSE,0,NA,2018-03-05 17:03:16,FALSE,NA,"970706319383711744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1GKWilliamsYeg",4,TRUE,FALSE,NA,NA
"983","RT @ChooseWiselyCA: Today is the official launch of #OpioidWisely! Tune in for our launch event at #CWTtalks presented by @CMA_Docs 12 ET w…",FALSE,0,NA,2018-03-05 16:55:35,FALSE,NA,"970704386837176321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlmazanCari",49,TRUE,FALSE,NA,NA
"984","Excited to give opening remarks at the #GreatHatch2018 #hatchinghealth on behalf of @UBCmedicine last Friday where… https://t.co/QlhbCtiZPK",FALSE,5,NA,2018-03-05 16:51:45,TRUE,NA,"970703422805573632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RogerWong10",2,FALSE,FALSE,NA,NA
"985","@larsendarren @DrWarsh @DennisKendel @CMA_Docs @OntariosDoctors @OMSAofficial @marcoux_laurent @drgigiosler @PEAKMD… https://t.co/4RJx1u2REY",FALSE,1,"larsendarren",2018-03-05 16:49:26,TRUE,"970701510060503040","970702839403065344","160749054","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",0,FALSE,FALSE,NA,NA
"986","@GailYentaBeck @CMA_Docs @wordpressdotcom Still.don'https://t.co/gZQzVuMIPi.  ot motivated by the thought of settin… https://t.co/N0ZAEvphew",FALSE,0,"GailYentaBeck",2018-03-05 16:45:47,TRUE,"970641901740179457","970701921911648257","512654831","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grilldchz",0,FALSE,FALSE,NA,NA
"987","RT @larsendarren: @KJFMartin @DrWarsh @DennisKendel @CMA_Docs @OntariosDoctors @OMSAofficial @marcoux_laurent @drgigiosler @PEAKMD Apathy i…",FALSE,0,NA,2018-03-05 16:45:30,FALSE,NA,"970701851434786816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",1,TRUE,FALSE,NA,NA
"988","RT @PEAKMD: @KJFMartin @DrWarsh @DennisKendel @CMA_Docs @OntariosDoctors @OMSAofficial @marcoux_laurent @drgigiosler @larsendarren Totally…",FALSE,0,NA,2018-03-05 16:45:22,FALSE,NA,"970701815997022208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",1,TRUE,FALSE,NA,NA
"989","RT @larsendarren: @KJFMartin @DrWarsh @DennisKendel @CMA_Docs @OntariosDoctors @OMSAofficial @marcoux_laurent @drgigiosler @PEAKMD It CAN c…",FALSE,0,NA,2018-03-05 16:45:19,FALSE,NA,"970701804915761153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",1,TRUE,FALSE,NA,NA
"990","@larsendarren @DrWarsh @DennisKendel @CMA_Docs @OntariosDoctors @OMSAofficial @marcoux_laurent @drgigiosler @PEAKMD… https://t.co/hBYicYJtZd",FALSE,1,"larsendarren",2018-03-05 16:44:58,TRUE,"970700144529362946","970701714817925120","160749054","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",0,FALSE,FALSE,NA,NA
"991","@KJFMartin @DrWarsh @DennisKendel @CMA_Docs @OntariosDoctors @OMSAofficial @marcoux_laurent @drgigiosler @PEAKMD Ap… https://t.co/RBOg4VJ4lv",FALSE,1,"KJFMartin",2018-03-05 16:44:09,TRUE,"970698924921991168","970701510060503040","896757116949602305","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","larsendarren",1,FALSE,FALSE,NA,NA
"992","RT @larsendarren: @GailYentaBeck @CMA_Docs @wordpressdotcom Gail, I really appreciate you taking the time and energy, both to vote and to w…",FALSE,0,NA,2018-03-05 16:43:30,FALSE,NA,"970701345605890048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DennisKendel",1,TRUE,FALSE,NA,NA
"993","RT @larsendarren: @GailYentaBeck @CMA_Docs @wordpressdotcom ... voter turnout so incredibly low at about 5% so far. Platform glitches? Cert…",FALSE,0,NA,2018-03-05 16:42:53,FALSE,NA,"970701192790556672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DennisKendel",3,TRUE,FALSE,NA,NA
"994","RT @larsendarren: @GailYentaBeck @CMA_Docs @wordpressdotcom You have great candidates who want to see change. We started very optimisticall…",FALSE,0,NA,2018-03-05 16:39:47,FALSE,NA,"970700410322173952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DennisKendel",1,TRUE,FALSE,NA,NA
"995","@KJFMartin @DrWarsh @DennisKendel @CMA_Docs @OntariosDoctors @OMSAofficial @marcoux_laurent @drgigiosler… https://t.co/0LjqTVIL3l",FALSE,2,"KJFMartin",2018-03-05 16:39:40,TRUE,"970698924921991168","970700383008903168","896757116949602305","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PEAKMD",1,FALSE,FALSE,NA,NA
"996","@KJFMartin @DrWarsh @DennisKendel @CMA_Docs @OntariosDoctors @OMSAofficial @marcoux_laurent @drgigiosler @PEAKMD It… https://t.co/gC0WU1pJgz",FALSE,1,"KJFMartin",2018-03-05 16:38:43,TRUE,"970698924921991168","970700144529362946","896757116949602305","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","larsendarren",1,FALSE,FALSE,NA,NA
